# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-07-12 15:04:36 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01470870 Blue Marsh Lake near Bernville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01470870
#            TS   parameter     statistic     Description
#        307658       00062     00003     Elevation of reservoir water surface above datum, feet (Mean)
#        307982       00062     00001     Elevation of reservoir water surface above datum, feet (Maximum)
#        307983       00062     00002     Elevation of reservoir water surface above datum, feet (Minimum)
#
# Data-value qualification codes included in this output:
#
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	307658_00062_00003	307658_00062_00003_cd	307982_00062_00001	307982_00062_00001_cd	307983_00062_00002	307983_00062_00002_cd
USGS	01470870	2019-02-05	284.98	A	285.01	A	284.96	A
USGS	01470870	2019-02-06	284.99	A	285.02	A	284.96	A
USGS	01470870	2019-02-07	285.08	A	285.11	A	284.99	A
USGS	01470870	2019-02-08	285.36	A	285.63	A	285.01	A
USGS	01470870	2019-02-09	285.66	A	285.69	A	285.61	A
USGS	01470870	2019-02-10	285.63	A	285.67	A	285.60	A
USGS	01470870	2019-02-11	285.55	A	285.60	A	285.50	A
USGS	01470870	2019-02-12	285.44	A	285.50	A	285.40	A
USGS	01470870	2019-02-13	285.32	A	285.41	A	285.22	A
USGS	01470870	2019-02-14	285.15	A	285.23	A	285.11	A
USGS	01470870	2019-02-15	285.12	A	285.25	A	285.08	A
USGS	01470870	2019-02-16	285.42	A	285.55	A	285.25	A
USGS	01470870	2019-02-17	285.64	A	285.74	A	285.54	A
USGS	01470870	2019-02-18	285.83	A	285.92	A	285.71	A
USGS	01470870	2019-02-19	285.85	A	285.96	A	285.62	A
USGS	01470870	2019-02-20	285.37	A	285.62	A	285.15	A
USGS	01470870	2019-02-21	285.05	A	285.15	A	284.98	A
USGS	01470870	2019-02-22	285.22	A	285.25	A	285.15	A
USGS	01470870	2019-02-23	285.00	A	285.16	A	284.85	A
USGS	01470870	2019-02-24	285.00	A	285.26	A	284.82	A
USGS	01470870	2019-02-25	285.32	A	285.38	A	285.25	A
USGS	01470870	2019-02-26	285.25	A	285.32	A	285.17	A
USGS	01470870	2019-02-27	285.12	A	285.17	A	285.09	A
USGS	01470870	2019-02-28	285.11	A	285.14	A	285.08	A
USGS	01470870	2019-03-01	285.04	A	285.08	A	284.99	A
USGS	01470870	2019-03-02	284.98	A	285.01	A	284.94	A
USGS	01470870	2019-03-03	284.86	A	284.94	A	284.81	A
USGS	01470870	2019-03-04	284.80	A	284.83	A	284.78	A
USGS	01470870	2019-03-05	284.82	A	284.90	A	284.78	A
USGS	01470870	2019-03-06	284.95	A	285.01	A	284.89	A
USGS	01470870	2019-03-07	285.04	A	285.10	A	285.00	A
USGS	01470870	2019-03-08	285.11	A	285.12	A	285.10	A
USGS	01470870	2019-03-09	285.11	A	285.13	A	285.10	A
USGS	01470870	2019-03-10	285.50	A	285.78	A	285.11	A
USGS	01470870	2019-03-11	285.72	A	285.79	A	285.64	A
USGS	01470870	2019-03-12	285.53	A	285.66	A	285.39	A
USGS	01470870	2019-03-13	285.22	A	285.39	A	285.12	A
USGS	01470870	2019-03-14	285.05	A	285.12	A	285.01	A
USGS	01470870	2019-03-15	285.03	A	285.07	A	285.00	A
USGS	01470870	2019-03-16	285.08	A	285.11	A	285.04	A
USGS	01470870	2019-03-17	284.98	A	285.05	A	284.90	A
USGS	01470870	2019-03-18	284.79	A	284.90	A	284.66	A
USGS	01470870	2019-03-19	284.58	A	284.66	A	284.56	A
USGS	01470870	2019-03-20	284.56	A	284.57	A	284.54	A
USGS	01470870	2019-03-21	284.89	A	285.82	A	284.53	A
USGS	01470870	2019-03-22	287.32	A	288.48	A	285.82	A
USGS	01470870	2019-03-23	288.85	A	289.09	A	288.47	A
USGS	01470870	2019-03-24	289.17	A	289.27	A	289.09	A
USGS	01470870	2019-03-25	289.36	A	289.43	A	289.25	A
USGS	01470870	2019-03-26	289.44	A	289.45	A	289.42	A
USGS	01470870	2019-03-27	289.53	A	289.66	A	289.44	A
USGS	01470870	2019-03-28	289.80	A	289.91	A	289.66	A
USGS	01470870	2019-03-29	289.98	A	290.00	A	289.91	A
USGS	01470870	2019-03-30	290.01	A	290.04	A	290.00	A
USGS	01470870	2019-03-31	290.01	A	290.05	A	289.98	A
USGS	01470870	2019-04-01	290.00	A	290.05	A	289.96	A
USGS	01470870	2019-04-02	290.15	A	290.22	A	290.05	A
USGS	01470870	2019-04-03	290.21	A	290.23	A	290.20	A
USGS	01470870	2019-04-04	290.18	A	290.20	A	290.15	A
USGS	01470870	2019-04-05	290.14	A	290.16	A	290.12	A
USGS	01470870	2019-04-06	290.15	A	290.16	A	290.12	A
USGS	01470870	2019-04-07	290.09	A	290.13	A	290.06	A
USGS	01470870	2019-04-08	290.04	A	290.07	A	290.01	A
USGS	01470870	2019-04-09	290.00	A	290.03	A	289.98	A
USGS	01470870	2019-04-10	290.00	A	290.02	A	289.98	A
USGS	01470870	2019-04-11	289.98	A	290.00	A	289.96	A
USGS	01470870	2019-04-12	289.96	A	290.04	A	289.92	A
USGS	01470870	2019-04-13	290.49	A	290.74	A	290.04	A
USGS	01470870	2019-04-14	290.87	A	291.04	A	290.74	A
USGS	01470870	2019-04-15	291.32	A	291.54	A	291.04	A
USGS	01470870	2019-04-16	290.54	A	291.10	A	290.15	A
USGS	01470870	2019-04-17	290.02	A	290.15	A	289.98	A
USGS	01470870	2019-04-18	289.78	A	289.99	A	289.39	A
USGS	01470870	2019-04-19	289.03	A	289.39	A	288.87	A
USGS	01470870	2019-04-20	288.97	A	288.99	A	288.94	A
USGS	01470870	2019-04-21	288.96	A	289.03	A	288.91	A
USGS	01470870	2019-04-22	289.08	A	289.14	A	289.03	A
USGS	01470870	2019-04-23	289.19	A	289.27	A	289.14	A
USGS	01470870	2019-04-24	289.34	A	289.41	A	289.27	A
USGS	01470870	2019-04-25	289.46	A	289.52	A	289.40	A
USGS	01470870	2019-04-26	289.62	A	289.81	A	289.52	A
USGS	01470870	2019-04-27	289.95	A	290.02	A	289.81	A
USGS	01470870	2019-04-28	290.07	A	290.14	A	290.00	A
USGS	01470870	2019-04-29	290.17	A	290.20	A	290.13	A
USGS	01470870	2019-04-30	290.18	A	290.19	A	290.14	A
USGS	01470870	2019-05-01	290.10	A	290.14	A	290.05	A
USGS	01470870	2019-05-02	290.00	A	290.05	A	289.96	A
USGS	01470870	2019-05-03	289.94	A	289.98	A	289.91	A
USGS	01470870	2019-05-04	290.06	A	290.09	A	289.96	A
USGS	01470870	2019-05-05	290.16	A	290.31	A	290.08	A
USGS	01470870	2019-05-06	290.28	A	290.42	A	290.08	A
USGS	01470870	2019-05-07	289.96	A	290.08	A	289.93	A
USGS	01470870	2019-05-08	289.93	A	289.94	A	289.91	A
USGS	01470870	2019-05-09	289.95	A	289.97	A	289.92	A
USGS	01470870	2019-05-10	290.02	A	290.09	A	289.96	A
USGS	01470870	2019-05-11	290.13	A	290.18	A	290.08	A
USGS	01470870	2019-05-12	290.52	A	290.96	A	290.17	A
USGS	01470870	2019-05-13	290.65	A	290.88	A	290.50	A
USGS	01470870	2019-05-14	290.60	A	290.84	A	290.09	A
USGS	01470870	2019-05-15	289.91	A	290.13	A	289.69	A
USGS	01470870	2019-05-16	290.16	A	290.20	A	290.11	A
USGS	01470870	2019-05-17	290.18	A	290.25	A	290.15	A
USGS	01470870	2019-05-18	290.31	A	290.37	A	290.24	A
USGS	01470870	2019-05-19	290.45	A	290.78	A	290.36	A
USGS	01470870	2019-05-20	291.20	A	291.72	A	290.36	A
USGS	01470870	2019-05-21	290.10	A	290.36	A	290.04	A
USGS	01470870	2019-05-22	290.12	A	290.17	A	290.08	A
USGS	01470870	2019-05-23	290.22	A	290.28	A	290.17	A
USGS	01470870	2019-05-24	290.30	A	290.32	A	290.25	A
USGS	01470870	2019-05-25	290.24	A	290.28	A	290.19	A
USGS	01470870	2019-05-26	290.13	A	290.19	A	290.09	A
USGS	01470870	2019-05-27	290.11	A	290.14	A	290.03	A
USGS	01470870	2019-05-28	290.01	A	290.14	A	289.94	A
USGS	01470870	2019-05-29	290.33	A	291.05	A	290.12	A
USGS	01470870	2019-05-30	290.74	A	291.14	A	290.33	A
USGS	01470870	2019-05-31	290.22	A	290.42	A	290.02	A
USGS	01470870	2019-06-01	290.00	A	290.04	A	289.95	A
USGS	01470870	2019-06-02	290.07	A	290.10	A	290.03	A
USGS	01470870	2019-06-03	290.02	A	290.05	A	290.00	A
USGS	01470870	2019-06-04	290.02	A	290.04	A	289.99	A
USGS	01470870	2019-06-05	289.98	A	290.00	A	289.96	A
USGS	01470870	2019-06-06	290.02	A	290.08	A	289.97	A
USGS	01470870	2019-06-07	290.14	A	290.18	A	290.08	A
USGS	01470870	2019-06-08	290.20	A	290.22	A	290.17	A
USGS	01470870	2019-06-09	290.21	A	290.22	A	290.19	A
USGS	01470870	2019-06-10	290.25	A	290.31	A	290.19	A
USGS	01470870	2019-06-11	290.30	A	290.44	A	290.04	A
USGS	01470870	2019-06-12	289.89	A	290.04	A	289.84	A
USGS	01470870	2019-06-13	289.92	A	290.00	A	289.85	A
USGS	01470870	2019-06-14	290.01	A	290.04	A	290.00	A
USGS	01470870	2019-06-15	289.99	A	290.01	A	289.98	A
USGS	01470870	2019-06-16	289.97	A	289.99	A	289.95	A
USGS	01470870	2019-06-17	290.00	A	290.01	A	289.98	A
USGS	01470870	2019-06-18	290.04	A	290.09	A	289.99	A
USGS	01470870	2019-06-19	290.13	A	290.77	A	290.08	A
USGS	01470870	2019-06-20	293.44	A	294.35	A	290.77	A
USGS	01470870	2019-06-21	292.50	A	293.82	A	290.95	A
USGS	01470870	2019-06-22	290.47	A	290.95	A	290.31	A
USGS	01470870	2019-06-23	290.49	A	290.53	A	290.39	A
USGS	01470870	2019-06-24	290.49	A	290.53	A	290.42	A
USGS	01470870	2019-06-25	290.49	A	290.59	A	290.33	A
USGS	01470870	2019-06-26	290.09	A	290.33	A	289.97	A
USGS	01470870	2019-06-27	289.89	A	289.97	A	289.86	A
USGS	01470870	2019-06-28	289.92	A	290.01	A	289.87	A
USGS	01470870	2019-06-29	290.14	A	290.29	A	290.01	A
USGS	01470870	2019-06-30	290.38	A	290.45	A	290.29	A
USGS	01470870	2019-07-01	290.46	A	290.48	A	290.44	A
USGS	01470870	2019-07-02	290.45	A	290.62	A	290.39	A
USGS	01470870	2019-07-03	290.47	A	290.69	A	290.21	A
USGS	01470870	2019-07-04	290.20	A	290.36	A	290.11	A
USGS	01470870	2019-07-05	290.44	A	290.53	A	290.36	A
USGS	01470870	2019-07-06	290.60	A	290.78	A	290.53	A
USGS	01470870	2019-07-07	290.86	A	290.99	A	290.71	A
USGS	01470870	2019-07-08	291.33	A	291.88	A	290.69	A
USGS	01470870	2019-07-09	290.35	A	290.69	A	290.16	A
USGS	01470870	2019-07-10	290.17	A	290.20	A	290.11	A
USGS	01470870	2019-07-11	290.34	A	291.24	A	290.06	A
USGS	01470870	2019-07-12	290.82	A	291.36	A	290.40	A
USGS	01470870	2019-07-13	290.33	A	290.40	A	290.28	A
USGS	01470870	2019-07-14	290.36	A	290.38	A	290.33	A
USGS	01470870	2019-07-15	290.28	A	290.33	A	290.24	A
USGS	01470870	2019-07-16	290.18	A	290.24	A	290.11	A
USGS	01470870	2019-07-17	290.09	A	290.24	A	290.03	A
USGS	01470870	2019-07-18	290.23	A	290.33	A	290.16	A
USGS	01470870	2019-07-19	290.19	A	290.22	A	290.14	A
USGS	01470870	2019-07-20	290.13	A	290.16	A	290.10	A
USGS	01470870	2019-07-21	290.18	A	290.22	A	290.16	A
USGS	01470870	2019-07-22	290.26	A	290.55	A	290.19	A
USGS	01470870	2019-07-23	290.57	A	290.74	A	290.26	A
USGS	01470870	2019-07-24	290.07	A	290.26	A	290.02	A
USGS	01470870	2019-07-25	290.05	A	290.10	A	290.01	A
USGS	01470870	2019-07-26	290.12	A	290.14	A	290.09	A
USGS	01470870	2019-07-27	290.14	A	290.15	A	290.13	A
USGS	01470870	2019-07-28	290.13	A	290.14	A	290.11	A
USGS	01470870	2019-07-29	290.11	A	290.14	A	290.09	A
USGS	01470870	2019-07-30	290.14	A	290.15	A	290.13	A
USGS	01470870	2019-07-31	290.18	A	290.22	A	290.14	A
USGS	01470870	2019-08-01	290.30	A	290.42	A	290.21	A
USGS	01470870	2019-08-02	290.34	A	290.40	A	290.28	A
USGS	01470870	2019-08-03	290.39	A	290.40	A	290.37	A
USGS	01470870	2019-08-04	290.48	A	290.51	A	290.38	A
USGS	01470870	2019-08-05	290.44	A	290.49	A	290.39	A
USGS	01470870	2019-08-06	290.34	A	290.39	A	290.27	A
USGS	01470870	2019-08-07	290.27	A	290.31	A	290.23	A
USGS	01470870	2019-08-08	290.28	A	290.32	A	290.23	A
USGS	01470870	2019-08-09	290.18	A	290.24	A	290.15	A
USGS	01470870	2019-08-10	290.18	A	290.20	A	290.17	A
USGS	01470870	2019-08-11	290.19	A	290.20	A	290.18	A
USGS	01470870	2019-08-12	290.19	A	290.20	A	290.19	A
USGS	01470870	2019-08-13	290.19	A	290.20	A	290.18	A
USGS	01470870	2019-08-14	290.20	A	290.23	A	290.18	A
USGS	01470870	2019-08-15	290.21	A	290.24	A	290.14	A
USGS	01470870	2019-08-16	290.11	A	290.15	A	290.09	A
USGS	01470870	2019-08-17	290.13	A	290.14	A	290.12	A
USGS	01470870	2019-08-18	290.14	A	290.18	A	290.12	A
USGS	01470870	2019-08-19	290.21	A	290.25	A	290.12	A
USGS	01470870	2019-08-20	290.13	A	290.18	A	290.10	A
USGS	01470870	2019-08-21	290.11	A	290.13	A	290.09	A
USGS	01470870	2019-08-22	290.14	A	290.17	A	290.12	A
USGS	01470870	2019-08-23	290.26	A	290.32	A	290.17	A
USGS	01470870	2019-08-24	290.33	A	290.35	A	290.32	A
USGS	01470870	2019-08-25	290.34	A	290.35	A	290.32	A
USGS	01470870	2019-08-26	290.31	A	290.34	A	290.25	A
USGS	01470870	2019-08-27	290.19	A	290.25	A	290.12	A
USGS	01470870	2019-08-28	290.10	A	290.13	A	290.08	A
USGS	01470870	2019-08-29	290.13	A	290.14	A	290.11	A
USGS	01470870	2019-08-30	290.13	A	290.14	A	290.11	A
USGS	01470870	2019-08-31	290.10	A	290.12	A	290.08	A
USGS	01470870	2019-09-01	290.06	A	290.09	A	290.04	A
USGS	01470870	2019-09-02	290.15	A	290.31	A	290.03	A
USGS	01470870	2019-09-03	290.28	A	290.33	A	290.19	A
USGS	01470870	2019-09-04	290.12	A	290.19	A	290.08	A
USGS	01470870	2019-09-05	290.06	A	290.09	A	290.04	A
USGS	01470870	2019-09-06	290.02	A	290.04	A	290.01	A
USGS	01470870	2019-09-07	290.02	A	290.03	A	290.01	A
USGS	01470870	2019-09-08	290.01	A	290.02	A	289.99	A
USGS	01470870	2019-09-09	289.99	A	290.00	A	289.98	A
USGS	01470870	2019-09-10	289.98	A	289.99	A	289.97	A
USGS	01470870	2019-09-11	289.98	A	290.02	A	289.96	A
USGS	01470870	2019-09-12	290.03	A	290.05	A	290.00	A
USGS	01470870	2019-09-13	290.05	A	290.06	A	290.04	A
USGS	01470870	2019-09-14	290.06	A	290.07	A	290.05	A
USGS	01470870	2019-09-15	290.07	A	290.08	A	290.06	A
USGS	01470870	2019-09-16	290.07	A	290.08	A	290.06	A
USGS	01470870	2019-09-17	290.06	A	290.08	A	290.04	A
USGS	01470870	2019-09-18	290.04	A	290.05	A	290.03	A
USGS	01470870	2019-09-19	290.02	A	290.04	A	290.00	A
USGS	01470870	2019-09-20	290.01	A	290.02	A	290.00	A
USGS	01470870	2019-09-21	290.03	A	290.05	A	290.02	A
USGS	01470870	2019-09-22	290.07	A	290.09	A	290.05	A
USGS	01470870	2019-09-23	290.10	A	290.12	A	290.08	A
USGS	01470870	2019-09-24	290.11	A	290.13	A	290.10	A
USGS	01470870	2019-09-25	290.10	A	290.11	A	290.08	A
USGS	01470870	2019-09-26	290.09	A	290.10	A	290.07	A
USGS	01470870	2019-09-27	290.08	A	290.09	A	290.07	A
USGS	01470870	2019-09-28	290.06	A	290.07	A	290.05	A
USGS	01470870	2019-09-29	290.07	A	290.09	A	290.05	A
USGS	01470870	2019-09-30	290.06	A	290.07	A	290.05	A
USGS	01470870	2019-10-01	290.05	A	290.06	A	290.04	A
USGS	01470870	2019-10-02	290.04	A	290.06	A	290.03	A
USGS	01470870	2019-10-03	290.04	A	290.06	A	290.03	A
USGS	01470870	2019-10-04
USGS	01470870	2019-10-05
USGS	01470870	2019-10-06	289.89	A	289.95	A	289.84	A
USGS	01470870	2019-10-07	289.81	A	289.84	A	289.78	A
USGS	01470870	2019-10-08	289.87	A	289.91	A	289.82	A
USGS	01470870	2019-10-09
USGS	01470870	2019-10-10	289.90	A	289.92	A	289.89	A
USGS	01470870	2019-10-11	289.90	A	289.91	A	289.89	A
USGS	01470870	2019-10-12	289.89	A	289.90	A	289.89	A
USGS	01470870	2019-10-13	289.88	A	289.89	A	289.87	A
USGS	01470870	2019-10-14	289.86	A	289.87	A	289.85	A
USGS	01470870	2019-10-15	289.82	A	289.85	A	289.75	A
USGS	01470870	2019-10-16	289.79	A	290.09	A	289.69	A
USGS	01470870	2019-10-17	290.01	A	290.21	A	289.62	A
USGS	01470870	2019-10-18	289.25	A	289.62	A	289.00	A
USGS	01470870	2019-10-19	288.77	A	289.00	A	288.53	A
USGS	01470870	2019-10-20	288.31	A	288.53	A	288.11	A
USGS	01470870	2019-10-21	287.89	A	288.11	A	287.66	A
USGS	01470870	2019-10-22	287.44	A	287.66	A	287.32	A
USGS	01470870	2019-10-23	287.29	A	287.36	A	287.15	A
USGS	01470870	2019-10-24	286.94	A	287.15	A	286.74	A
USGS	01470870	2019-10-25	286.52	A	286.74	A	286.29	A
USGS	01470870	2019-10-26	286.07	A	286.29	A	285.83	A
USGS	01470870	2019-10-27	286.05	A	286.60	A	285.72	A
USGS	01470870	2019-10-28	286.46	A	286.67	A	286.03	A
USGS	01470870	2019-10-29	285.45	A	286.03	A	284.85	A
USGS	01470870	2019-10-30	284.48	A	284.85	A	284.39	A
USGS	01470870	2019-10-31	284.95	A	285.48	A	284.42	A
USGS	01470870	2019-11-01	286.61	A	286.86	A	285.48	A
USGS	01470870	2019-11-02	286.46	A	286.74	A	286.07	A
USGS	01470870	2019-11-03	285.60	A	286.07	A	285.27	A
USGS	01470870	2019-11-04	285.12	A	285.27	A	285.08	A
USGS	01470870	2019-11-05	285.06	A	285.08	A	285.05	A
USGS	01470870	2019-11-06	285.03	A	285.06	A	284.99	A
USGS	01470870	2019-11-07	285.01	A	285.12	A	284.96	A
USGS	01470870	2019-11-08	285.20	A	285.23	A	285.12	A
USGS	01470870	2019-11-09	285.23	A	285.25	A	285.23	A
USGS	01470870	2019-11-10	285.22	A	285.25	A	285.21	A
USGS	01470870	2019-11-11	285.18	A	285.21	A	285.15	A
USGS	01470870	2019-11-12	285.14	A	285.16	A	285.11	A
USGS	01470870	2019-11-13	285.05	A	285.11	A	284.99	A
USGS	01470870	2019-11-14	284.97	A	284.99	A	284.95	A
USGS	01470870	2019-11-15	285.01	A	285.03	A	284.99	A
USGS	01470870	2019-11-16	285.03	A	285.04	A	285.01	A
USGS	01470870	2019-11-17	285.01	A	285.02	A	285.00	A
USGS	01470870	2019-11-18	285.02	A	285.04	A	285.00	A
USGS	01470870	2019-11-19	285.06	A	285.07	A	285.04	A
USGS	01470870	2019-11-20	285.07	A	285.08	A	285.07	A
USGS	01470870	2019-11-21	285.07	A	285.08	A	285.06	A
USGS	01470870	2019-11-22	285.09	A	285.11	A	285.06	A
USGS	01470870	2019-11-23	285.12	A	285.16	A	285.11	A
USGS	01470870	2019-11-24	285.44	A	285.62	A	285.16	A
USGS	01470870	2019-11-25	285.55	A	285.61	A	285.44	A
USGS	01470870	2019-11-26	285.30	A	285.44	A	285.15	A
USGS	01470870	2019-11-27	285.06	A	285.15	A	285.00	A
USGS	01470870	2019-11-28	285.08	A	285.11	A	285.06	A
USGS	01470870	2019-11-29	285.07	A	285.09	A	285.06	A
USGS	01470870	2019-11-30	285.05	A	285.06	A	285.03	A
USGS	01470870	2019-12-01	285.04	A	285.11	A	285.01	A
USGS	01470870	2019-12-02	285.15	A	285.19	A	285.10	A
USGS	01470870	2019-12-03	285.04	A	285.10	A	285.01	A
USGS	01470870	2019-12-04	285.09	A	285.14	A	285.05	A
USGS	01470870	2019-12-05	285.18	A	285.20	A	285.14	A
USGS	01470870	2019-12-06	285.19	A	285.20	A	285.18	A
USGS	01470870	2019-12-07	285.18	A	285.20	A	285.16	A
USGS	01470870	2019-12-08	285.14	A	285.16	A	285.12	A
USGS	01470870	2019-12-09	285.13	A	285.24	A	285.10	A
USGS	01470870	2019-12-10	285.31	A	285.37	A	285.24	A
USGS	01470870	2019-12-11	285.20	A	285.27	A	285.10	A
USGS	01470870	2019-12-12	285.02	A	285.10	A	284.99	A
USGS	01470870	2019-12-13	284.99	A	285.01	A	284.97	A
USGS	01470870	2019-12-14	285.10	A	285.24	A	285.01	A
USGS	01470870	2019-12-15	285.36	A	285.43	A	285.24	A
USGS	01470870	2019-12-16	285.44	A	285.47	A	285.40	A
USGS	01470870	2019-12-17	285.47	A	285.51	A	285.40	A
USGS	01470870	2019-12-18	285.43	A	285.51	A	285.33	A
USGS	01470870	2019-12-19	285.18	A	285.33	A	285.08	A
USGS	01470870	2019-12-20	285.08	A	285.11	A	285.06	A
USGS	01470870	2019-12-21	285.14	A	285.15	A	285.11	A
USGS	01470870	2019-12-22	285.15	A	285.15	A	285.14	A
USGS	01470870	2019-12-23	285.13	A	285.14	A	285.12	A
USGS	01470870	2019-12-24	285.14	A	285.15	A	285.12	A
USGS	01470870	2019-12-25	285.09	A	285.12	A	285.06	A
USGS	01470870	2019-12-26	285.04	A	285.06	A	285.02	A
USGS	01470870	2019-12-27	285.08	A	285.11	A	285.06	A
USGS	01470870	2019-12-28	285.12	A	285.13	A	285.11	A
USGS	01470870	2019-12-29	285.14	A	285.19	A	285.13	A
USGS	01470870	2019-12-30	285.33	A	285.49	A	285.19	A
USGS	01470870	2019-12-31	285.42	A	285.51	A	285.24	A
USGS	01470870	2020-01-01	285.11	A	285.24	A	285.05	A
USGS	01470870	2020-01-02	285.14	A	285.16	A	285.13	A
USGS	01470870	2020-01-03	285.16	A	285.18	A	285.14	A
USGS	01470870	2020-01-04	285.23	A	285.28	A	285.18	A
USGS	01470870	2020-01-05	285.27	A	285.30	A	285.25	A
USGS	01470870	2020-01-06	285.23	A	285.25	A	285.21	A
USGS	01470870	2020-01-07	285.19	A	285.21	A	285.18	A
USGS	01470870	2020-01-08	285.17	A	285.19	A	285.13	A
USGS	01470870	2020-01-09	285.08	A	285.13	A	285.05	A
USGS	01470870	2020-01-10	285.06	A	285.11	A	285.04	A
USGS	01470870	2020-01-11	285.16	A	285.22	A	285.10	A
USGS	01470870	2020-01-12	285.40	A	285.56	A	285.21	A
USGS	01470870	2020-01-13	285.59	A	285.63	A	285.54	A
USGS	01470870	2020-01-14	285.45	A	285.54	A	285.37	A
USGS	01470870	2020-01-15	285.28	A	285.37	A	285.19	A
USGS	01470870	2020-01-16	285.13	A	285.19	A	285.08	A
USGS	01470870	2020-01-17	285.10	A	285.13	A	285.08	A
USGS	01470870	2020-01-18	285.07	A	285.09	A	285.06	A
USGS	01470870	2020-01-19	285.10	A	285.11	A	285.08	A
USGS	01470870	2020-01-20	285.06	A	285.10	A	285.03	A
USGS	01470870	2020-01-21	285.02	A	285.05	A	285.00	A
USGS	01470870	2020-01-22	285.06	A	285.09	A	285.04	A
USGS	01470870	2020-01-23	285.10	A	285.12	A	285.08	A
USGS	01470870	2020-01-24	285.02	A	285.13	A	284.74	A
USGS	01470870	2020-01-25	284.90	A	285.23	A	284.59	A
USGS	01470870	2020-01-26	285.01	A	285.17	A	284.91	A
USGS	01470870	2020-01-27	285.21	A	285.26	A	285.10	A
USGS	01470870	2020-01-28	285.05	A	285.18	A	284.97	A
USGS	01470870	2020-01-29	284.98	A	285.02	A	284.95	A
USGS	01470870	2020-01-30	285.03	A	285.04	A	285.01	A
USGS	01470870	2020-01-31	285.02	A	285.03	A	285.01	A
USGS	01470870	2020-02-01	285.03	A	285.03	A	285.03	A
USGS	01470870	2020-02-02	285.01	A	285.03	A	284.98	A
USGS	01470870	2020-02-03	284.96	A	284.98	A	284.94	A
USGS	01470870	2020-02-04	284.97	A	284.98	A	284.95	A
USGS	01470870	2020-02-05	284.95	A	284.97	A	284.93	A
USGS	01470870	2020-02-06	284.93	A	284.94	A	284.92	A
USGS	01470870	2020-02-07	285.10	A	285.38	A	284.93	A
USGS	01470870	2020-02-08	285.43	A	285.46	A	285.38	A
USGS	01470870	2020-02-09	285.47	A	285.47	A	285.46	A
USGS	01470870	2020-02-10	285.46	A	285.49	A	285.44	A
USGS	01470870	2020-02-11	285.37	A	285.44	A	285.25	A
USGS	01470870	2020-02-12	285.09	A	285.26	A	284.98	A
USGS	01470870	2020-02-13	285.16	A	285.26	A	284.99	A
USGS	01470870	2020-02-14	285.18	A	285.24	A	285.13	A
USGS	01470870	2020-02-15	285.28	A	285.36	A	285.20	A
USGS	01470870	2020-02-16	285.43	A	285.49	A	285.36	A
USGS	01470870	2020-02-17	285.53	A	285.56	A	285.49	A
USGS	01470870	2020-02-18	285.53	A	285.56	A	285.46	A
USGS	01470870	2020-02-19	285.36	A	285.46	A	285.23	A
USGS	01470870	2020-02-20	285.15	A	285.23	A	285.13	A
USGS	01470870	2020-02-21	285.13	A	285.14	A	285.12	A
USGS	01470870	2020-02-22	285.09	A	285.12	A	285.07	A
USGS	01470870	2020-02-23	285.04	A	285.07	A	285.01	A
USGS	01470870	2020-02-24	284.99	A	285.01	A	284.98	A
USGS	01470870	2020-02-25	285.02	A	285.04	A	285.01	A
USGS	01470870	2020-02-26	285.03	A	285.04	A	285.02	A
USGS	01470870	2020-02-27	285.14	A	285.18	A	285.03	A
USGS	01470870	2020-02-28	285.17	A	285.19	A	285.15	A
USGS	01470870	2020-02-29	285.13	A	285.15	A	285.10	A
USGS	01470870	2020-03-01	285.06	A	285.10	A	285.02	A
USGS	01470870	2020-03-02	285.00	A	285.02	A	284.98	A
USGS	01470870	2020-03-03	285.06	A	285.15	A	285.01	A
USGS	01470870	2020-03-04	285.22	A	285.25	A	285.14	A
USGS	01470870	2020-03-05	285.22	A	285.24	A	285.21	A
USGS	01470870	2020-03-06	285.20	A	285.21	A	285.18	A
USGS	01470870	2020-03-07	285.20	A	285.23	A	285.17	A
USGS	01470870	2020-03-08	285.14	A	285.17	A	285.10	A
USGS	01470870	2020-03-09	285.10	A	285.12	A	285.08	A
USGS	01470870	2020-03-10	285.10	A	285.14	A	285.00	A
USGS	01470870	2020-03-11	284.82	A	285.00	A	284.65	A
USGS	01470870	2020-03-12	284.50	A	284.65	A	284.42	A
USGS	01470870	2020-03-13	284.52	A	284.58	A	284.45	A
USGS	01470870	2020-03-14	284.60	A	284.62	A	284.57	A
USGS	01470870	2020-03-15	284.64	A	284.65	A	284.61	A
USGS	01470870	2020-03-16	284.67	A	284.71	A	284.65	A
